Head	SZUA-1435	SZUA-1437	SZUA-1439	SZUA-1440	SZUA-1441	SZUA-1442	SZUA-1443	SZUA-1444	SZUA-1448	SZUA-1449	SZUA-1450	SZUA-1451	SZUA-1452	SZUA-1453	SZUA-1457	SZUA-1458	SZUA-1459	SZUA-1461	SZUA-1467	SZUA-1471	SZUA-1472	SZUA-1473	SZUA-1476	SZUA-1478	SZUA-1488	SZUA-1489	SZUA-1490	SZUA-1491	SZUA-1492	SZUA-1493	SZUA-1494	SZUA-1496	SZUA-1497	SZUA-1498	SZUA-1500	SZUA-1501	SZUA-1506	SZUA-1507	SZUA-1508	SZUA-1509	SZUA-1512	SZUA-1513	SZUA-1514	SZUA-1515	SZUA-1517	SZUA-1518	SZUA-1519	SZUA-1520	SZUA-1523	SZUA-1527	SZUA-1530	SZUA-1532	SZUA-1533	SZUA-1534	SZUA-1535	SZUA-1537	SZUA-1538	SZUA-1539
CymS.VD.all.genome_CymS.D.VD.FS841_mapped.sorted.bam	0.0978877926543874	0.23707519847394	0.254827731252244	3.28119697357497	5.25619621893817	0.0186424638314267	0.917464502146707	0.00354123690683189	2.30736379396601	0.0131999341802729	0.0336308100277976	0.398352137532509	4.19163285763138	0.0414904179503262	0.403305725778612	0.348831130554226	0.0155820343924504	0.556604405882724	0.126403480588997	0.0365368359342942	0.00729516184327557	3.4459829268299	0.410223529392439	0.00743765516429364	0.164985779109903	0.0959950298666815	0.0456749548261056	0.051263907892626	0.0769389642156558	0.079607755969181	0.302489311650186	0.526965274618554	0.135065774842162	0.31364628466125	0.911206729536861	0.0419072089717366	0.183979667406396	0.0888236834624016	0.00505040285859984	0.0859362415275159	0.0983002499668703	0.0360310889622221	0.0918476465073981	1.11317204459504	0.605261596578655	0.0247959608048087	0.0234194926087905	19.2354088951664	0.922945871494717	0.0120454078326746	0.264870379424348	0.00461169221586317	0.0608134601965054	0.190354306919352	0.0295454090482744	0.0538585358831794	0.571395138191884	0.477517945527137
CymS.VD.all.genome_CymS.D.VD.FS842_mapped.sorted.bam	162.175212337063	89.4043558571526	131.165665428073	89.4028810443554	861.982082563429	85.8079584770726	212.562184798888	5.91843309728011	0.686054701758628	0.988859166608224	0.121971977109894	5.1934794487566	0.933250090806197	0.612245628282373	0.179879152984016	18.8883852536512	0.165582698145677	0.128838842497817	0.407447171905121	0.212323980652705	2.15287566883461	0.772357458477647	4.91833375289284	5.74030624902242	12.5066337067373	0.0686791778342144	0.0162706267624852	0.0632982265599718	0.0955088765152295	0.103027569668707	1.78873219354002	0.779015042734613	0.072830607906282	0.380830593153084	0.113125240711751	0.327793673616212	0.258023291867325	0.607576545148813	20.4315642913087	0.0092198229465347	1.96290669559089	0.655787824524526	5.19053773828969	1.06942475749236	0.137896766480818	0.00674339068841463	0.155549377889259	17.8967832732948	0.32320591235369	0.0365749053675706	0.0285069308553952	0.457352148333111	2.68267963135869	0.992013331333197	17.9495119654198	0.226683298317983	54.172965639164	8.19003309448792
CymS.VD.all.genome_CymS.D.VD.FS844_mapped.sorted.bam	0.0288453628153221	0.0386743076723972	0.0523974539967146	0.290189735171988	7.67747193009045	0.00717733882011326	0.0593263538069989	0.085017148997826	4.30228654691239	3.1872636203613	0.344155728194441	0.0113142012013188	0.00219148338865799	0.00134386332391821	2.56367384956048	0.0328949374590004	0.000524311222315359	1.08830189599829	3.98491369702251	0.0019341927618028	0.0741017641870158	0.00208286327350487	0.0167190166594486	0.0927665248247089	0.0076876846743411	1.79006145858247	12.4711756829365	18.6995614346574	1.65151461330833	0.594837197515036	5.57430148829363	8.40253900662868	0.115149752650863	0.401671753515392	1.00025679946676	0.00167843061296011	4.34852787480871	0.00181718829864302	0.579770382209403	0.00506729703293728	4.65831184505794	0.0639876183418453	0.0248500899405469	0.0503125703928689	2.01293271925148	0.000111753786400741	0.00044072531860911	0.291403309142772	0.000704384220509002	0.000612924625000241	0.454077689788808	0.0178326903424439	1.54180010005557	0.00820712178584055	0.332892898902107	1.87624384210509	0.00837360088925332	0.00218011649071385
CymS.VD.all.genome_CymS.D.VD.FS848_mapped.sorted.bam	0.207429822397403	0.0693318555492172	16.141810848188	0.422216504188471	1.38764632804301	0.0176144319640046	1.44743690074469	7.59451490917435	9.67509426224905	12.5075635943972	8.37736381980207	7.23202292005471	8.60663805125651	17.5127569446649	13.6721940083532	4.87505085982364	2.78473791279825	13.2772280672511	20.5012192571641	16.7919640172944	9.71594656960516	6.88610074828205	7.76115209484682	3.78172664173815	2.00918316102209	0.181119618495001	0.0118900534274637	0.193819625805371	0.0435260802331194	0.00354380753115348	0.0721595473653627	0.578982602556704	0.0132306334962455	16.1907483339687	15.963957099747	2.77652064585989	19.492414592776	11.9410651917737	0.469363356552963	0.0319707788970682	16.2312715401344	4.54208318625835	0.10766234831292	0.0426129926625779	0.908313369664003	0.000206269198573031	2.68681653737872	0.217397657191421	4.26362213273649	0.000626405341228321	0.0859086827684463	2.03700647291692	7.00030592843875	67.5920191816152	1.73646665401091	2.12673822759721	1.07137650267073	3.06178146656574
CymS.VD.all.genome_CymS.D.VD.FS849_mapped.sorted.bam	0.0124704482781838	0.0115293635170022	0.232606710651128	1.74064291922315	0.468877944425304	0.0039421093150089	0.144659527870303	0.0305410284714243	12.2212722813123	0.201987086242986	0.276722879668121	0.171039928206589	1.70711643515669	0.0438447728055404	0.13768386652253	0.087459169551372	1.30876447640795	0.339019527341168	0.0874662869660099	0.0918475077128718	0.0259782929888392	1.57931889682905	0.215760721993918	0.0151630850885042	0.0826826116283195	0.161777368094215	0.0489593988593275	0.23167992999175	0.0278854972863303	0.00593949679236055	0.0217669591940511	0.127808582967828	0.0127487269986779	0.0873925170838193	0.138436076955453	1.82598915295061	0.162308177006925	0.534861531940338	0.0143359087234511	0.0806042376679187	0.17751825404582	0.0660602201002515	0.00771514914661093	0.0135047474611165	1.38524457716368	0.0437957950318659	1.76240105877817	0.0830906496963671	2.68335885517047	0.0290552612032832	0.34729017131762	0.0360539782723081	0.0916478708714001	0.131646567769575	0.0136533516657154	0.411054275131224	0.0622888083882506	0.0778636857575907
CymS.VD.all.genome_CymS.D.VD.FS866_mapped.sorted.bam	4.7029896399188	0.0064278878051792	48.592926320736	0.305332859320134	0.327923110494155	0.000720267297219965	270.346182327278	20.9949333835711	1.26877510155132	6.10941019232231	3.24520708935148	24.7322040742419	25.6783171125517	232.729787750822	5.67111302432461	61.7344459713378	7.3177670699976	6.61173944249356	9.51589406700156	301.274220691071	41.9731820772474	28.9649990588664	40.8451030024862	28.0986737369637	58.4526668178783	0.651911880778296	0.0222699152724543	0.26266126923322	0.0781384661387366	0.0103123768958146	0.0701911516109694	0.536865168310694	0.0241237517016472	5.79820740737515	7.93031692859003	9.90101044303825	9.43934869595449	150.635296949118	8.74666860134104	4.36551439548421	9.47414638981402	7.16887729942538	1.63462444972678	1.2084169194893	14.5110085472562	0.0172321607717642	8.8652836554496	11.417933449752	24.5740142005261	0.0203968910114376	1.10624220400562	8.52703018427833	20.6592172487591	439.549617114285	6.07968074582508	1.66251269574071	11.5297886390565	73.5586406433913
CymS.VD.all.genome_CymS.D.VD.FS872_mapped.sorted.bam	0.00671468347203271	0.0218391785781622	0.103254548972735	0.563434507842411	1.96506255467892	0.00357641500879724	0.0621313747543088	0.00386801982522039	1.20784312183716	0.00716772246085558	0.0124260482662084	0.00499712168552027	0.0137255557462731	0.014777238166109	0.0613692056353973	0.0132613485512113	0.0115060570901441	0.0758726354711485	0.033187979149728	0.020419742212435	0.00471592458769188	0.0102787751731233	0.00806126114297205	0.00775147617101424	0.0313564067217814	311.197567243968	510.342217094787	124.014410576463	95.8993029246789	77.1984204415659	40.71868897911	129.783144787624	60.0293094055071	0.0152492203600922	0.0462659192198128	0.0082870478305507	0.0472531964276669	0.0522569943048763	0.0197077429344183	10.7972839822069	0.0360621269871242	0.025817915520275	0.00415186789773247	0.0722964109736205	5.54326202614902	2.32845177022159	0.0102579549079296	0.474373750313458	0.00930026138621239	0.0877295770505475	0.651626828716159	0.0040098684859575	0.0399765544701512	0.0496869226670459	0.0469525906165051	0.024925193714621	0.0202354189211959	0.0237196147992881
CymS.VD.all.genome_CymS.D.VD.FS874_mapped.sorted.bam	20.8096346322687	0.00211639548185645	2.15786903405902	0.396425335167008	0.0495727268972112	0.00108037999831762	12.1704563129683	0.14257120245217	0.0318928726421351	0.0414528167534492	0.0263889964660229	0.0158752514260677	0.0700863494979257	0.0489622858644799	0.0300945802621417	1.42199371078227	0.0337665337678686	0.0263872827915963	0.0699829894047502	0.0667393238067981	0.38372457901904	0.0156404265744002	0.0255393582623508	0.481150816052426	0.863573904867021	1.7941862324463	0.222719006576341	0.0363361097346589	0.0768762829446605	0.0134962906312263	0.0721362170948943	0.0521167703495689	0.0118572025240694	0.0270492881445212	0.037540043785278	0.0701794662775709	15.9753706484924	0.106016987740372	6.05808679653602	259.806006277356	23.3472641611145	0.359940235077074	0.665014809383946	6.25176127229173	0.77055633344067	150.1324689395	0.033288827454894	14.9038475130187	0.380118112912157	70.550198452004	1010.40834518555	0.017369783877234	0.573854757250423	0.140701590127976	0.599713002385687	0.297840115897258	28.9547732218148	0.771075979158774
CymS.VD.all.genome_CymS.D.VD.FS877_mapped.sorted.bam	0.147904074956961	0.130491341196188	2.82537470793963	2.88523559795379	1.0586679934271	0.00284050620277465	1.58033362168137	1.05967861126975	4.69417164544371	5.71245838462375	9.30016956567913	2.22268400738953	4.64187196383736	3.20335839106852	11.2644938392638	3.16963226849658	0.233577473996701	12.5770697096349	14.1208054023685	3.55809249554259	2.5991416532721	4.11558265293524	3.84034695886192	2.79003416645172	2.07319004027468	7.33185364574098	1.68357377618535	2.10698720283618	0.959865809303799	0.174809995187705	3.94936876255234	2.1352913624167	0.30915039986287	10.4915243536392	15.2779433414496	0.255577414886423	18.099894963562	10.9510035048149	0.654676695545107	66.4742877863937	15.4717628079131	6.6160556993287	0.524070342551399	0.113872178902968	2.6975448114773	12.7639421837803	0.254238369877837	1.02639573906298	0.579335156018514	2.13498731211766	185.538178045986	0.2845230884955	9.97866093492879	10.3517035654092	1.15541320989178	1.96042212064296	1.52064568647406	3.91834892476037
CymS.VD.all.genome_CymS.D.VD.FS879_mapped.sorted.bam	0.173084565058927	0.00218862591019236	20.4266789189531	0.155893575962618	0.326731927252774	0.000369602904614289	3.79503693198777	2.23472011988461	5.97037563301006	4.27053437574937	7.95568877303686	0.302596673044714	0.367071621058705	0.425206823200066	7.58521638817813	1.3650721688597	10.3786870019438	16.2190668040457	13.4712868245231	0.540105683590647	1.9256667796118	0.339788102331134	0.911392365899848	1.47019134235415	1.32606797442584	0.0419505129299793	0.0111437152742698	0.0402928441728597	0.0132191712631995	0.00657727870220084	0.0423130396145278	0.031564258441225	0.0051814300899531	29.6917168717799	24.3612674425765	14.5924145131903	17.0319754661033	30.8376990014268	0.198630248622442	5.60348963786213	28.1686123512744	3.6411132311686	0.446460842328068	0.501843618061483	2.70651043165036	1.51462663862361	12.3813980362135	1.57912704652883	0.669347328133094	0.0698940058019661	10.1671460110139	4.67187940036491	3.30598562210534	2.10226176005142	0.746806049930108	3.16413350933098	3.37483120963846	1.78858325724173
